场站名称,时间, 辐照强度(Wh/㎡), 全场功率(kW), 环境温度(℃)
常州普利司通,2018-01-20 19:20:00,0.0,0.0,7.900000095367432
常州普利司通,2018-01-20 19:25:00,0.0,0.0,7.900000095367432
常州普利司通,2018-01-20 19:30:00,0.0,0.0,7.800000190734863
常州普利司通,2018-01-20 19:35:00,0.0,0.0,7.700000286102295
常州普利司通,2018-01-20 19:40:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-20 19:45:00,0.0,0.0,7.5
常州普利司通,2018-01-20 19:50:00,0.0,0.0,7.5
常州普利司通,2018-01-20 19:55:00,0.0,0.0,7.300000190734863
常州普利司通,2018-01-20 20:00:00,0.0,0.0,7.300000190734863
常州普利司通,2018-01-20 20:05:00,0.0,0.0,7.200000286102295
常州普利司通,2018-01-20 20:10:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-20 20:15:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-20 20:20:00,0.0,0.0,7.0
常州普利司通,2018-01-20 20:25:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-20 20:30:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-20 20:35:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-20 20:40:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-20 20:45:00,0.0,0.0,5.900000095367432
常州普利司通,2018-01-20 20:50:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-20 20:55:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-20 21:00:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-20 21:05:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-20 21:10:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-20 21:15:00,0.0,0.0,5.099999904632568
常州普利司通,2018-01-20 21:20:00,0.0,0.0,5.200000286102295
常州普利司通,2018-01-20 21:25:00,0.0,0.0,5.200000286102295
常州普利司通,2018-01-20 21:30:00,0.0,0.0,5.0
常州普利司通,2018-01-20 21:35:00,0.0,0.0,4.900000095367432
常州普利司通,2018-01-20 21:40:00,0.0,0.0,4.700000286102295
常州普利司通,2018-01-20 21:45:00,0.0,0.0,5.0
常州普利司通,2018-01-20 21:50:00,0.0,0.0,5.0
常州普利司通,2018-01-20 21:55:00,0.0,0.0,4.800000190734863
常州普利司通,2018-01-20 22:00:00,0.0,0.0,4.599999904632568
常州普利司通,2018-01-20 22:05:00,0.0,0.0,4.5
常州普利司通,2018-01-20 22:10:00,0.0,0.0,4.599999904632568
常州普利司通,2018-01-20 22:15:00,0.0,0.0,4.900000095367432
常州普利司通,2018-01-20 22:20:00,0.0,0.0,4.599999904632568
常州普利司通,2018-01-20 22:25:00,0.0,0.0,4.400000095367432
常州普利司通,2018-01-20 22:30:00,0.0,0.0,4.400000095367432
常州普利司通,2018-01-20 22:35:00,0.0,0.0,4.5
常州普利司通,2018-01-20 22:40:00,0.0,0.0,4.5
常州普利司通,2018-01-20 22:45:00,0.0,0.0,4.599999904632568
常州普利司通,2018-01-20 22:50:00,0.0,0.0,4.900000095367432
常州普利司通,2018-01-20 22:55:00,0.0,0.0,5.0
常州普利司通,2018-01-20 23:00:00,0.0,0.0,4.700000286102295
常州普利司通,2018-01-20 23:05:00,0.0,0.0,4.300000190734863
常州普利司通,2018-01-20 23:10:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-20 23:15:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-20 23:20:00,0.0,0.0,4.300000190734863
常州普利司通,2018-01-20 23:25:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-20 23:30:00,0.0,0.0,4.0
常州普利司通,2018-01-20 23:35:00,0.0,0.0,4.0
常州普利司通,2018-01-20 23:40:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-20 23:45:00,0.0,0.0,3.4000000953674316
常州普利司通,2018-01-20 23:50:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-20 23:55:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 00:05:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 00:10:00,0.0,0.0,3.5
常州普利司通,2018-01-21 00:15:00,0.0,0.0,3.5
常州普利司通,2018-01-21 00:20:00,0.0,0.0,3.5
常州普利司通,2018-01-21 00:25:00,0.0,0.0,3.299999952316284
常州普利司通,2018-01-21 00:30:00,0.0,0.0,3.299999952316284
常州普利司通,2018-01-21 00:35:00,0.0,0.0,3.1000001430511475
常州普利司通,2018-01-21 00:40:00,0.0,0.0,3.1000001430511475
常州普利司通,2018-01-21 00:45:00,0.0,0.0,3.1000001430511475
常州普利司通,2018-01-21 00:50:00,0.0,0.0,3.5
常州普利司通,2018-01-21 00:55:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 01:00:00,0.0,0.0,3.5
常州普利司通,2018-01-21 01:05:00,0.0,0.0,3.1000001430511475
常州普利司通,2018-01-21 01:10:00,0.0,0.0,3.1000001430511475
常州普利司通,2018-01-21 01:15:00,0.0,0.0,3.0
常州普利司通,2018-01-21 01:20:00,0.0,0.0,3.5
常州普利司通,2018-01-21 01:25:00,0.0,0.0,3.5
常州普利司通,2018-01-21 01:30:00,0.0,0.0,3.299999952316284
常州普利司通,2018-01-21 01:35:00,0.0,0.0,3.5
常州普利司通,2018-01-21 01:40:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 01:45:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 01:50:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 01:55:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 02:00:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:05:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:10:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:15:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:20:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:25:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 02:30:00,0.0,0.0,4.0
常州普利司通,2018-01-21 02:35:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 02:40:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 02:45:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 02:50:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 02:55:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:00:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:05:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:10:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:15:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 03:20:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 03:25:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 03:30:00,0.0,0.0,4.300000190734863
常州普利司通,2018-01-21 03:35:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 03:40:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:45:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:50:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 03:55:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 04:00:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 04:05:00,0.0,0.0,4.200000286102295
常州普利司通,2018-01-21 04:10:00,0.0,0.0,4.099999904632568
常州普利司通,2018-01-21 04:15:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 04:20:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 04:25:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 04:30:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 04:35:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 04:40:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 04:45:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 04:50:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 04:55:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 05:00:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 05:05:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 05:10:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 05:15:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 05:20:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:25:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:30:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:35:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:40:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:45:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 05:50:00,0.0,0.0,3.5
常州普利司通,2018-01-21 05:55:00,0.0,0.0,3.4000000953674316
常州普利司通,2018-01-21 06:00:00,0.0,0.0,3.299999952316284
常州普利司通,2018-01-21 06:05:00,0.0,0.0,3.4000000953674316
常州普利司通,2018-01-21 06:10:00,0.0,0.0,3.5
常州普利司通,2018-01-21 06:15:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 06:20:00,0.0,0.0,3.6000001430511475
常州普利司通,2018-01-21 06:25:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 06:30:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 06:35:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 06:40:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 06:45:00,0.0,0.0,3.700000047683716
常州普利司通,2018-01-21 06:50:00,0.0,0.0,3.799999952316284
常州普利司通,2018-01-21 06:55:00,0.0,0.0,3.9000000953674316
常州普利司通,2018-01-21 07:00:00,0.0,0.0,4.0
常州普利司通,2018-01-21 07:05:00,0.0,0.0,3.9000000953674316
常州普利司通,2018-01-21 07:10:00,0.0,0.0,3.9000000953674316
常州普利司通,2018-01-21 07:15:00,0.0,33.225499995052814,4.0
常州普利司通,2018-01-21 07:20:00,0.0,67.36089996993542,4.0
常州普利司通,2018-01-21 07:25:00,0.0,69.43269996345043,4.0
常州普利司通,2018-01-21 07:30:00,0.0,76.717099994421,4.0
常州普利司通,2018-01-21 07:35:00,0.0,80.85259997844696,4.200000286102295
常州普利司通,2018-01-21 07:40:00,0.0,89.88169997930527,4.0
常州普利司通,2018-01-21 07:45:00,0.0,83.82789999246597,3.9000000953674316
常州普利司通,2018-01-21 07:50:00,0.0,85.94369992613792,3.799999952316284
常州普利司通,2018-01-21 07:55:00,0.0,109.38510000705719,3.799999952316284
常州普利司通,2018-01-21 08:00:00,0.0,138.23399996757507,4.0
常州普利司通,2018-01-21 08:05:00,0.0,150.8118999004364,4.099999904632568
常州普利司通,2018-01-21 08:10:00,0.0,161.2215999364853,4.099999904632568
常州普利司通,2018-01-21 08:15:00,0.0,179.84019994735718,4.099999904632568
常州普利司通,2018-01-21 08:20:00,0.0,187.10609984397888,4.200000286102295
常州普利司通,2018-01-21 08:25:00,0.0,193.2895998954773,4.300000190734863
常州普利司通,2018-01-21 08:30:00,0.0,194.48909997940063,4.300000190734863
常州普利司通,2018-01-21 08:35:00,36.0,237.20319962501526,4.400000095367432
常州普利司通,2018-01-21 08:40:00,36.0,234.20319962501526,4.400000095367432
常州普利司通,2018-01-21 08:45:00,50.0,276.8422996997833,4.599999904632568
常州普利司通,2018-01-21 08:50:00,0.0,214.22179985046387,4.800000190734863
常州普利司通,2018-01-21 08:55:00,0.0,203.22179985046387,4.800000190734863
常州普利司通,2018-01-21 09:00:00,0.0,203.22179985046387,4.800000190734863
常州普利司通,2018-01-21 09:05:00,74.0,314.82389998435974,5.0
常州普利司通,2018-01-21 09:10:00,64.0,295.7406997680664,5.099999904632568
常州普利司通,2018-01-21 09:15:00,70.0,300.08909916877747,5.300000190734863
常州普利司通,2018-01-21 09:20:00,76.0,317.08909916877747,5.400000095367432
常州普利司通,2018-01-21 09:25:00,76.0,317.08909916877747,5.400000095367432
常州普利司通,2018-01-21 09:30:00,64.0,273.52119994163513,5.599999904632568
常州普利司通,2018-01-21 09:35:00,118.0,442.1974000930786,5.800000190734863
常州普利司通,2018-01-21 09:40:00,90.0,365.20329999923706,5.900000095367432
常州普利司通,2018-01-21 09:45:00,126.0,443.20329999923706,6.0
常州普利司通,2018-01-21 09:50:00,140.0,482.1222996711731,6.099999904632568
常州普利司通,2018-01-21 09:55:00,188.0,612.9389982223511,6.5
常州普利司通,2018-01-21 10:00:00,228.0,657.9389982223511,6.599999904632568
常州普利司通,2018-01-21 10:05:00,224.0,669.3632001876831,7.200000286102295
常州普利司通,2018-01-21 10:10:00,224.0,612.3632001876831,7.300000190734863
常州普利司通,2018-01-21 10:15:00,102.0,386.8062992095947,7.300000190734863
常州普利司通,2018-01-21 10:20:00,102.0,386.8062992095947,7.300000190734863
常州普利司通,2018-01-21 10:25:00,102.0,386.8062992095947,7.300000190734863
常州普利司通,2018-01-21 10:30:00,136.0,471.3941993713379,7.599999904632568
常州普利司通,2018-01-21 10:35:00,168.0,529.828498840332,7.800000190734863
常州普利司通,2018-01-21 10:40:00,194.0,546.828498840332,7.800000190734863
常州普利司通,2018-01-21 10:45:00,122.0,431.87969875335693,7.700000286102295
常州普利司通,2018-01-21 10:50:00,92.0,364.5481996536255,7.800000190734863
常州普利司通,2018-01-21 10:55:00,134.0,454.38409900665283,7.900000095367432
常州普利司通,2018-01-21 11:00:00,186.0,560.4729986190796,8.0
常州普利司通,2018-01-21 11:05:00,248.0,703.7017993927002,8.100000381469727
常州普利司通,2018-01-21 11:10:00,242.0,690.7017993927002,8.40000057220459
常州普利司通,2018-01-21 11:15:00,172.0,528.43869972229,8.699999809265137
常州普利司通,2018-01-21 11:20:00,172.0,528.43869972229,8.699999809265137
常州普利司通,2018-01-21 11:25:00,190.0,569.0968999862671,8.5
常州普利司通,2018-01-21 11:30:00,140.0,446.9433002471924,8.5
常州普利司通,2018-01-21 11:35:00,136.0,455.50499963760376,8.600000381469727
常州普利司通,2018-01-21 11:40:00,92.0,346.8982992172241,8.300000190734863
常州普利司通,2018-01-21 11:45:00,108.0,395.55709981918335,8.600000381469727
常州普利司通,2018-01-21 11:50:00,140.0,470.83359956741333,8.699999809265137
常州普利司通,2018-01-21 11:55:00,190.0,574.5836992263794,8.699999809265137
常州普利司通,2018-01-21 12:00:00,232.0,620.5836992263794,9.0
常州普利司通,2018-01-21 12:05:00,224.0,623.5462999343872,9.0
常州普利司通,2018-01-21 12:10:00,136.0,446.5462999343872,9.300000190734863
常州普利司通,2018-01-21 12:15:00,116.0,395.93749952316284,9.199999809265137
常州普利司通,2018-01-21 12:20:00,84.0,336.123899936676,9.300000190734863
常州普利司通,2018-01-21 12:25:00,52.0,261.09519958496094,9.300000190734863
常州普利司通,2018-01-21 12:30:00,44.0,235.62959957122803,9.300000190734863
常州普利司通,2018-01-21 12:35:00,48.0,248.2354998588562,9.300000190734863
常州普利司通,2018-01-21 12:40:00,46.0,247.72650003433228,9.300000190734863
常州普利司通,2018-01-21 12:45:00,68.0,299.21049976348877,9.300000190734863
常州普利司通,2018-01-21 12:50:00,82.0,331.33589935302734,9.40000057220459
常州普利司通,2018-01-21 12:55:00,90.0,353.5694999694824,9.600000381469727
常州普利司通,2018-01-21 13:00:00,86.0,342.69069957733154,9.5
常州普利司通,2018-01-21 13:05:00,74.0,311.0576000213623,9.600000381469727
常州普利司通,2018-01-21 13:10:00,72.0,311.0576000213623,9.600000381469727
常州普利司通,2018-01-21 13:15:00,46.0,237.19389963150024,9.600000381469727
常州普利司通,2018-01-21 13:20:00,46.0,237.19389963150024,9.600000381469727
常州普利司通,2018-01-21 13:25:00,58.0,266.076899766922,9.5
常州普利司通,2018-01-21 13:30:00,76.0,314.076899766922,9.40000057220459
常州普利司通,2018-01-21 13:35:00,76.0,313.11789989471436,9.600000381469727
常州普利司通,2018-01-21 13:40:00,54.0,259.42249941825867,9.600000381469727
常州普利司通,2018-01-21 13:45:00,36.0,196.42249941825867,9.600000381469727
常州普利司通,2018-01-21 13:50:00,0.0,154.734099984169,9.5
常州普利司通,2018-01-21 13:55:00,0.0,166.03999984264374,9.40000057220459
常州普利司通,2018-01-21 14:00:00,0.0,154.03999984264374,9.300000190734863
常州普利司通,2018-01-21 14:05:00,0.0,120.33249986171722,9.300000190734863
常州普利司通,2018-01-21 14:10:00,0.0,109.08519995212555,9.300000190734863
常州普利司通,2018-01-21 14:15:00,0.0,110.08519995212555,9.300000190734863
常州普利司通,2018-01-21 14:20:00,0.0,118.19700002670288,9.300000190734863
常州普利司通,2018-01-21 14:25:00,0.0,96.5628998875618,9.40000057220459
常州普利司通,2018-01-21 14:30:00,0.0,82.09869998693466,9.300000190734863
常州普利司通,2018-01-21 14:35:00,0.0,85.09869998693466,9.199999809265137
常州普利司通,2018-01-21 14:40:00,0.0,102.11699998378754,9.100000381469727
常州普利司通,2018-01-21 14:45:00,0.0,92.0,9.0
常州普利司通,2018-01-21 14:50:00,0.0,89.0,8.800000190734863
常州普利司通,2018-01-21 14:55:00,0.0,82.0,8.800000190734863
常州普利司通,2018-01-21 15:00:00,0.0,74.70499995350838,8.600000381469727
常州普利司通,2018-01-21 15:05:00,0.0,72.66159999370575,8.600000381469727
常州普利司通,2018-01-21 15:10:00,0.0,75.57949995994568,8.5
常州普利司通,2018-01-21 15:15:00,0.0,83.87229996919632,8.5
常州普利司通,2018-01-21 15:20:00,0.0,72.8270999789238,8.40000057220459
常州普利司通,2018-01-21 15:25:00,0.0,71.6047999560833,8.300000190734863
常州普利司通,2018-01-21 15:30:00,0.0,74.75079995393753,8.300000190734863
常州普利司通,2018-01-21 15:35:00,0.0,71.75079995393753,8.300000190734863
常州普利司通,2018-01-21 15:40:00,0.0,70.57169997692108,8.100000381469727
常州普利司通,2018-01-21 15:45:00,0.0,79.6817999780178,8.100000381469727
常州普利司通,2018-01-21 15:50:00,0.0,77.7399999499321,8.100000381469727
常州普利司通,2018-01-21 15:55:00,0.0,65.49770000576973,8.100000381469727
常州普利司通,2018-01-21 16:00:00,0.0,66.43149998784065,8.0
常州普利司通,2018-01-21 16:05:00,0.0,70.43089997768402,8.0
常州普利司通,2018-01-21 16:10:00,0.0,69.5605999827385,8.0
常州普利司通,2018-01-21 16:15:00,0.0,45.0,7.900000095367432
常州普利司通,2018-01-21 16:20:00,0.0,45.06260000169277,7.800000190734863
常州普利司通,2018-01-21 16:25:00,0.0,29.0,7.800000190734863
常州普利司通,2018-01-21 16:30:00,0.0,29.0,7.800000190734863
常州普利司通,2018-01-21 16:35:00,0.0,62.21679996699095,7.599999904632568
常州普利司通,2018-01-21 16:40:00,0.0,30.0,7.700000286102295
常州普利司通,2018-01-21 16:45:00,0.0,30.0,7.700000286102295
常州普利司通,2018-01-21 16:50:00,0.0,40.0,7.700000286102295
常州普利司通,2018-01-21 16:55:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-21 17:00:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-21 17:05:00,0.0,13.0,7.599999904632568
常州普利司通,2018-01-21 17:10:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-21 17:15:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:20:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:25:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:30:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-21 17:35:00,0.0,0.0,7.599999904632568
常州普利司通,2018-01-21 17:40:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:45:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:50:00,0.0,0.0,7.5
常州普利司通,2018-01-21 17:55:00,0.0,0.0,7.5
常州普利司通,2018-01-21 18:00:00,0.0,0.0,7.5
常州普利司通,2018-01-21 18:05:00,0.0,0.0,7.5
常州普利司通,2018-01-21 18:10:00,0.0,0.0,7.200000286102295
常州普利司通,2018-01-21 18:15:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-21 18:20:00,0.0,0.0,7.200000286102295
常州普利司通,2018-01-21 18:25:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-21 18:30:00,0.0,0.0,7.0
常州普利司通,2018-01-21 18:35:00,0.0,0.0,7.0
常州普利司通,2018-01-21 18:40:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-21 18:45:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-21 18:50:00,0.0,0.0,6.700000286102295
